title,rework,severity,project,description
734,10,3,5,<br>The Cyclomatic Complexity of this method "downloadPageResources" is 19 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "endElement" is 19 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "updateGui" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "execute" is 35 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "printableFieldNamesToString" is 20 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "retrieveItem" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "placeSampler" is 18 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "setupConnection" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "isResource" is 16 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "getLoadImageIcon" is 31 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "buildNodesModel" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "handleError" is 13 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "instantiate" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "doAction" is 13 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "iterationStart" is 15 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "getBlankProperty" is 18 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "loadTree" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "testEnded" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "sendPutData" is 19 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "execute" is 14 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "trimLastLine" is 13 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "getParser" is 12 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "sample" is 26 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "getConfiguration" is 17 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "getResult" is 28 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "add" is 14 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "populateSampler" is 29 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "setupConnection" is 17 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "openFile" is 14 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "sample" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "split" is 13 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "equals" is 42 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "getPrimitive" is 19 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "setValue" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "run" is 16 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "isAnchorMatched" is 19 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "sendPostData" is 19 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "getStringFromResultSet" is 17 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "modifyTestElement" is 11 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "setArguments" is 13 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "GenericTestBeanCustomizer" is 18 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "initializeMenus" is 19 which is greater than 10 authorized.
734,10,3,5,<br>The Cyclomatic Complexity of this method "prettyJSON" is 14 which is greater than 10 authorized.
736,10,3,5,<br>Reduce this switch case number of lines from 7 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 10 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 71 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 14 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 12 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 11 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 6 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 9 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 15 to at most 5- for example by extracting code into methods.
736,10,3,5,<br>Reduce this switch case number of lines from 21 to at most 5- for example by extracting code into methods.
738,20,2,5,<br>Refactor this code to not nest more than 3 if/for/while/switch/try statements.
739,5,2,5,<br>Directly append the argument of String.valueOf().
741,2,3,5,<br>Use isEmpty() to check whether the collection is empty or not.
744,5,3,5,<br>Call the static method Integer.toString(...) instead of instantiating a temporary object to perform this to string conversion.
746,20,5,5,<br>Catch Exception instead of Error.
746,20,5,5,<br>Catch Exception instead of Throwable.
747,20,3,5,<br>Use super.clone() to create and seed the cloned instance to be returned.
751,30,3,5,<br>Rename "script" which hides the field declared at line 63.
753,10,2,5,<br>Remove this method to simply inherit it.
755,5,3,5,<br>Add a nested comment explaining why this method is empty- throw an UnsupportedOperationException or complete the implementation.
757,20,4,5,<br>Remove this call to "wait" or move it into a "while" loop.
758,5,3,5,<br>Merge this if statement with the enclosing one.
760,10,3,5,<br>Reduce the number of conditional operators (4) used in the expression (maximum allowed 3).
760,10,3,5,<br>Reduce the number of conditional operators (27) used in the expression (maximum allowed 3).
760,10,3,5,<br>Reduce the number of conditional operators (5) used in the expression (maximum allowed 3).
761,20,3,5,<br>Reduce this anonymous class number of lines from 34 to at most 20- or make it a named class.
761,20,3,5,<br>Reduce this anonymous class number of lines from 32 to at most 20- or make it a named class.
761,20,3,5,<br>Reduce this anonymous class number of lines from 24 to at most 20- or make it a named class.
763,5,3,5,<br>Remove this unused "serializedMode" private field.
763,5,3,5,<br>Remove this unused "loop" private field.
764,15,5,5,<br>Synchronize on a new "Object" instead.
766,30,4,5,<br>Add a "clone()" method to this class.
767,10,4,5,<br>This branch can not be reached because the condition duplicates a previous condition in the same sequence of "if/else if" statements
769,10,3,5,<br>Make this final field static too.
771,5,3,5,<br>Remove the unused method parameter(s) "asc".
771,5,3,5,<br>Remove the unused method parameter(s) "dirContext".
771,5,3,5,<br>Remove the unused method parameter(s) "name".
771,5,3,5,<br>Remove the unused method parameter(s) "host-port-localAddress-localPort-timeout".
771,5,3,5,<br>Remove the unused method parameter(s) "url".
771,5,3,5,<br>Remove the unused method parameter(s) "e".
771,5,3,5,<br>Remove the unused method parameter(s) "filename".
771,5,3,5,<br>Remove the unused method parameter(s) "properties".
771,5,3,5,<br>Remove the unused method parameter(s) "ctx-queueConn".
771,5,3,5,<br>Remove the unused method parameter(s) "host".
771,5,3,5,<br>Remove the unused method parameter(s) "anEvent".
771,5,3,5,<br>Remove the unused method parameter(s) "parameter".
771,5,3,5,<br>Remove the unused method parameter(s) "l".
771,5,3,5,<br>Remove the unused method parameter(s) "newValue".
771,5,3,5,<br>Remove the unused method parameter(s) "row-column".
771,5,3,5,<br>Remove the unused method parameter(s) "connfactory".
771,5,3,5,<br>Remove the unused method parameter(s) "o".
774,10,3,5,<br>The Cyclomatic Complexity of this class is 273 which is greater than 200 authorized.
782,60,3,5,<br>Add a default case to this switch.
785,5,4,5,<br>Equality tests should not be made with floating point values.
787,10,2,5,<br>Remove the literal "true" boolean value.
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "propertyValue".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "p1".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "attr".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "h".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "page".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "mo".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "cookie".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "s".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "c".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "b".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "url".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "evt".
788,2,2,5,<br>Immediately return this expression instead of assigning it to the temporary variable "cloned".
